source_group,inscd,insureCd,product_name,sell_open_date,sell_end_date,renewable,kcisInsKcd,prodPbanGrpCd,kliaProdClcd,doc_type_code,doc_type_name,version,pdf_url,content_type,content_length_header,local_file,download_status,download_bytes,version_num,repo_pdf_path
main,R01762002,R01762,무배당새로담는건강수술특약B(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01762002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01762002_1_P_무배당새로담는건강수술특약B(해약환급금미지급형Ⅱ).pdf,downloaded,451949.0,1,features\policy_graph_rag\data\policy_pdfs\R01762002_1_P_무배당새로담는건강수술특약B(해약환급금미지급형Ⅱ).pdf
main,R01860002,R01860,무배당새로담는건강수술특약G(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01860002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01860002_1_P_무배당새로담는건강수술특약G(해약환급금미지급형Ⅱ).pdf,downloaded,454174.0,1,features\policy_graph_rag\data\policy_pdfs\R01860002_1_P_무배당새로담는건강수술특약G(해약환급금미지급형Ⅱ).pdf
main,R02280001,R02280,무배당새로담는건강순환계질환Ⅰ주요치료특약(치료별연1회한)B(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02280001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02280001_0_P_무배당새로담는건강순환계질환Ⅰ주요치료특약(치료별연1회한)B(해약환급금미지급형Ⅱ).pdf,downloaded,356680.0,0,features\policy_graph_rag\data\policy_pdfs\R02280001_0_P_무배당새로담는건강순환계질환Ⅰ주요치료특약(치료별연1회한)B(해약환급금미지급형Ⅱ).pdf
main,R02303001,R02303,무배당새로담는건강순환계질환Ⅰ주요치료특약(치료별연1회한)G(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02303001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02303001_0_P_무배당새로담는건강순환계질환Ⅰ주요치료특약(치료별연1회한)G(해약환급금미지급형Ⅱ).pdf,downloaded,359155.0,0,features\policy_graph_rag\data\policy_pdfs\R02303001_0_P_무배당새로담는건강순환계질환Ⅰ주요치료특약(치료별연1회한)G(해약환급금미지급형Ⅱ).pdf
main,R02275001,R02275,무배당새로담는건강순환계질환Ⅰ통합진단특약B(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02275001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02275001_0_P_무배당새로담는건강순환계질환Ⅰ통합진단특약B(해약환급금미지급형Ⅱ).pdf,downloaded,305072.0,0,features\policy_graph_rag\data\policy_pdfs\R02275001_0_P_무배당새로담는건강순환계질환Ⅰ통합진단특약B(해약환급금미지급형Ⅱ).pdf
main,R02298001,R02298,무배당새로담는건강순환계질환Ⅰ통합진단특약G(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02298001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02298001_0_P_무배당새로담는건강순환계질환Ⅰ통합진단특약G(해약환급금미지급형Ⅱ).pdf,downloaded,307857.0,0,features\policy_graph_rag\data\policy_pdfs\R02298001_0_P_무배당새로담는건강순환계질환Ⅰ통합진단특약G(해약환급금미지급형Ⅱ).pdf
main,R02284001,R02284,무배당새로담는건강순환계질환Ⅱ간병입원특약B(해약환급금미지급형Ⅱ),20260401,99991231,N,6.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02284001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02284001_0_P_무배당새로담는건강순환계질환Ⅱ간병입원특약B(해약환급금미지급형Ⅱ).pdf,downloaded,334745.0,0,features\policy_graph_rag\data\policy_pdfs\R02284001_0_P_무배당새로담는건강순환계질환Ⅱ간병입원특약B(해약환급금미지급형Ⅱ).pdf
main,R02307001,R02307,무배당새로담는건강순환계질환Ⅱ간병입원특약G(해약환급금미지급형Ⅱ),20260401,99991231,N,6.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02307001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02307001_0_P_무배당새로담는건강순환계질환Ⅱ간병입원특약G(해약환급금미지급형Ⅱ).pdf,downloaded,340657.0,0,features\policy_graph_rag\data\policy_pdfs\R02307001_0_P_무배당새로담는건강순환계질환Ⅱ간병입원특약G(해약환급금미지급형Ⅱ).pdf
main,R02283001,R02283,무배당새로담는건강순환계질환Ⅱ주요치료특약(연1회한)B(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02283001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02283001_0_P_무배당새로담는건강순환계질환Ⅱ주요치료특약(연1회한)B(해약환급금미지급형Ⅱ).pdf,downloaded,353381.0,0,features\policy_graph_rag\data\policy_pdfs\R02283001_0_P_무배당새로담는건강순환계질환Ⅱ주요치료특약(연1회한)B(해약환급금미지급형Ⅱ).pdf
main,R02306001,R02306,무배당새로담는건강순환계질환Ⅱ주요치료특약(연1회한)G(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02306001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02306001_0_P_무배당새로담는건강순환계질환Ⅱ주요치료특약(연1회한)G(해약환급금미지급형Ⅱ).pdf,downloaded,355726.0,0,features\policy_graph_rag\data\policy_pdfs\R02306001_0_P_무배당새로담는건강순환계질환Ⅱ주요치료특약(연1회한)G(해약환급금미지급형Ⅱ).pdf
main,R02276001,R02276,무배당새로담는건강순환계질환Ⅱ통합진단특약B(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02276001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02276001_0_P_무배당새로담는건강순환계질환Ⅱ통합진단특약B(해약환급금미지급형Ⅱ).pdf,downloaded,320553.0,0,features\policy_graph_rag\data\policy_pdfs\R02276001_0_P_무배당새로담는건강순환계질환Ⅱ통합진단특약B(해약환급금미지급형Ⅱ).pdf
main,R02299001,R02299,무배당새로담는건강순환계질환Ⅱ통합진단특약G(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02299001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02299001_0_P_무배당새로담는건강순환계질환Ⅱ통합진단특약G(해약환급금미지급형Ⅱ).pdf,downloaded,323712.0,0,features\policy_graph_rag\data\policy_pdfs\R02299001_0_P_무배당새로담는건강순환계질환Ⅱ통합진단특약G(해약환급금미지급형Ⅱ).pdf
main,R01764002,R01764,무배당새로담는건강신관절질환수술특약B(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01764002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01764002_1_P_무배당새로담는건강신관절질환수술특약B(해약환급금미지급형Ⅱ).pdf,downloaded,325830.0,1,features\policy_graph_rag\data\policy_pdfs\R01764002_1_P_무배당새로담는건강신관절질환수술특약B(해약환급금미지급형Ⅱ).pdf
main,R01862002,R01862,무배당새로담는건강신관절질환수술특약G(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01862002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01862002_1_P_무배당새로담는건강신관절질환수술특약G(해약환급금미지급형Ⅱ).pdf,downloaded,327765.0,1,features\policy_graph_rag\data\policy_pdfs\R01862002_1_P_무배당새로담는건강신관절질환수술특약G(해약환급금미지급형Ⅱ).pdf
main,R01760002,R01760,무배당새로담는건강심뇌혈관질환수술특약ⅡB(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01760002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01760002_1_P_무배당새로담는건강심뇌혈관질환수술특약ⅡB(해약환급금미지급형Ⅱ).pdf,downloaded,342355.0,1,features\policy_graph_rag\data\policy_pdfs\R01760002_1_P_무배당새로담는건강심뇌혈관질환수술특약ⅡB(해약환급금미지급형Ⅱ).pdf
main,R01858002,R01858,무배당새로담는건강심뇌혈관질환수술특약ⅡG(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01858002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01858002_1_P_무배당새로담는건강심뇌혈관질환수술특약ⅡG(해약환급금미지급형Ⅱ).pdf,downloaded,345216.0,1,features\policy_graph_rag\data\policy_pdfs\R01858002_1_P_무배당새로담는건강심뇌혈관질환수술특약ⅡG(해약환급금미지급형Ⅱ).pdf
main,R01776002,R01776,무배당새로담는건강암직접치료상급종합병원통원특약B(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01776002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01776002_1_P_무배당새로담는건강암직접치료상급종합병원통원특약B(해약환급금미지급형Ⅱ).pdf,downloaded,355780.0,1,features\policy_graph_rag\data\policy_pdfs\R01776002_1_P_무배당새로담는건강암직접치료상급종합병원통원특약B(해약환급금미지급형Ⅱ).pdf
main,R01874002,R01874,무배당새로담는건강암직접치료상급종합병원통원특약G(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01874002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01874002_1_P_무배당새로담는건강암직접치료상급종합병원통원특약G(해약환급금미지급형Ⅱ).pdf,downloaded,358220.0,1,features\policy_graph_rag\data\policy_pdfs\R01874002_1_P_무배당새로담는건강암직접치료상급종합병원통원특약G(해약환급금미지급형Ⅱ).pdf
main,R01779002,R01779,무배당새로담는건강암직접치료원격지상급종합병원통원특약B(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01779002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01779002_1_P_무배당새로담는건강암직접치료원격지상급종합병원통원특약B(해약환급금미지급형Ⅱ).pdf,downloaded,369231.0,1,features\policy_graph_rag\data\policy_pdfs\R01779002_1_P_무배당새로담는건강암직접치료원격지상급종합병원통원특약B(해약환급금미지급형Ⅱ).pdf
main,R01877002,R01877,무배당새로담는건강암직접치료원격지상급종합병원통원특약G(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01877002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01877002_1_P_무배당새로담는건강암직접치료원격지상급종합병원통원특약G(해약환급금미지급형Ⅱ).pdf,downloaded,371957.0,1,features\policy_graph_rag\data\policy_pdfs\R01877002_1_P_무배당새로담는건강암직접치료원격지상급종합병원통원특약G(해약환급금미지급형Ⅱ).pdf
main,R01778002,R01778,무배당새로담는건강암직접치료원격지통원특약(연30회한)B(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01778002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01778002_1_P_무배당새로담는건강암직접치료원격지통원특약(연30회한)B(해약환급금미지급형Ⅱ).pdf,downloaded,357139.0,1,features\policy_graph_rag\data\policy_pdfs\R01778002_1_P_무배당새로담는건강암직접치료원격지통원특약(연30회한)B(해약환급금미지급형Ⅱ).pdf
main,R01876002,R01876,무배당새로담는건강암직접치료원격지통원특약(연30회한)G(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01876002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01876002_1_P_무배당새로담는건강암직접치료원격지통원특약(연30회한)G(해약환급금미지급형Ⅱ).pdf,downloaded,352080.0,1,features\policy_graph_rag\data\policy_pdfs\R01876002_1_P_무배당새로담는건강암직접치료원격지통원특약(연30회한)G(해약환급금미지급형Ⅱ).pdf
main,R01777002,R01777,무배당새로담는건강암직접치료통원특약(연30회한)B(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01777002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01777002_1_P_무배당새로담는건강암직접치료통원특약(연30회한)B(해약환급금미지급형Ⅱ).pdf,downloaded,343064.0,1,features\policy_graph_rag\data\policy_pdfs\R01777002_1_P_무배당새로담는건강암직접치료통원특약(연30회한)B(해약환급금미지급형Ⅱ).pdf
main,R01875002,R01875,무배당새로담는건강암직접치료통원특약(연30회한)G(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01875002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01875002_1_P_무배당새로담는건강암직접치료통원특약(연30회한)G(해약환급금미지급형Ⅱ).pdf,downloaded,344388.0,1,features\policy_graph_rag\data\policy_pdfs\R01875002_1_P_무배당새로담는건강암직접치료통원특약(연30회한)G(해약환급금미지급형Ⅱ).pdf
main,R01780003,R01780,무배당새로담는건강암직접치료특약B(해약환급금미지급형Ⅱ),20260401,99991231,N,5.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01780003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01780003_0_P_무배당새로담는건강암직접치료특약B(해약환급금미지급형Ⅱ).pdf,downloaded,377069.0,0,features\policy_graph_rag\data\policy_pdfs\R01780003_0_P_무배당새로담는건강암직접치료특약B(해약환급금미지급형Ⅱ).pdf
main,R01878003,R01878,무배당새로담는건강암직접치료특약G(해약환급금미지급형Ⅱ),20260401,99991231,N,5.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01878003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01878003_0_P_무배당새로담는건강암직접치료특약G(해약환급금미지급형Ⅱ).pdf,downloaded,385444.0,0,features\policy_graph_rag\data\policy_pdfs\R01878003_0_P_무배당새로담는건강암직접치료특약G(해약환급금미지급형Ⅱ).pdf
main,R01740002,R01740,무배당새로담는건강암진단특약B(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01740002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01740002_1_P_무배당새로담는건강암진단특약B(해약환급금미지급형Ⅱ).pdf,downloaded,330503.0,1,features\policy_graph_rag\data\policy_pdfs\R01740002_1_P_무배당새로담는건강암진단특약B(해약환급금미지급형Ⅱ).pdf
main,R01838002,R01838,무배당새로담는건강암진단특약G(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01838002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01838002_1_P_무배당새로담는건강암진단특약G(해약환급금미지급형Ⅱ).pdf,downloaded,332248.0,1,features\policy_graph_rag\data\policy_pdfs\R01838002_1_P_무배당새로담는건강암진단특약G(해약환급금미지급형Ⅱ).pdf
main,R01802002,R01802,무배당새로담는건강암치료특화5대상급종합병원암직접치료특약B(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01802002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01802002_1_P_무배당새로담는건강암치료특화5대상급종합병원암직접치료특약B(해약환급금미지급형Ⅱ).pdf,downloaded,405445.0,1,features\policy_graph_rag\data\policy_pdfs\R01802002_1_P_무배당새로담는건강암치료특화5대상급종합병원암직접치료특약B(해약환급금미지급형Ⅱ).pdf
main,R01900002,R01900,무배당새로담는건강암치료특화5대상급종합병원암직접치료특약G(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01900002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01900002_1_P_무배당새로담는건강암치료특화5대상급종합병원암직접치료특약G(해약환급금미지급형Ⅱ).pdf,downloaded,415538.0,1,features\policy_graph_rag\data\policy_pdfs\R01900002_1_P_무배당새로담는건강암치료특화5대상급종합병원암직접치료특약G(해약환급금미지급형Ⅱ).pdf
main,R01810002,R01810,무배당새로담는건강요양병원및의원간병인사용입원특약(특정경증질환제외)B(해약환급금미지급형Ⅱ),20260101,99991231,N,6.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01810002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01810002_1_P_무배당새로담는건강요양병원및의원간병인사용입원특약(특정경증질환제외)B(해약환급금미지급형Ⅱ).pdf,downloaded,417617.0,1,features\policy_graph_rag\data\policy_pdfs\R01810002_1_P_무배당새로담는건강요양병원및의원간병인사용입원특약(특정경증질환제외)B(해약환급금미지급형Ⅱ).pdf
main,R01908002,R01908,무배당새로담는건강요양병원및의원간병인사용입원특약(특정경증질환제외)G(해약환급금미지급형Ⅱ),20260101,99991231,N,6.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01908002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01908002_1_P_무배당새로담는건강요양병원및의원간병인사용입원특약(특정경증질환제외)G(해약환급금미지급형Ⅱ).pdf,downloaded,422319.0,1,features\policy_graph_rag\data\policy_pdfs\R01908002_1_P_무배당새로담는건강요양병원및의원간병인사용입원특약(특정경증질환제외)G(해약환급금미지급형Ⅱ).pdf
main,R01808002,R01808,무배당새로담는건강요양병원및의원간병인사용입원특약B(해약환급금미지급형Ⅱ),20260101,99991231,N,6.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01808002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01808002_1_P_무배당새로담는건강요양병원및의원간병인사용입원특약B(해약환급금미지급형Ⅱ).pdf,downloaded,357286.0,1,features\policy_graph_rag\data\policy_pdfs\R01808002_1_P_무배당새로담는건강요양병원및의원간병인사용입원특약B(해약환급금미지급형Ⅱ).pdf
main,R01906002,R01906,무배당새로담는건강요양병원및의원간병인사용입원특약G(해약환급금미지급형Ⅱ),20260101,99991231,N,6.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01906002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01906002_1_P_무배당새로담는건강요양병원및의원간병인사용입원특약G(해약환급금미지급형Ⅱ).pdf,downloaded,362501.0,1,features\policy_graph_rag\data\policy_pdfs\R01906002_1_P_무배당새로담는건강요양병원및의원간병인사용입원특약G(해약환급금미지급형Ⅱ).pdf
main,R02292001,R02292,무배당새로담는건강재해골절특약B(해약환급금미지급형Ⅱ),20260401,99991231,N,4.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02292001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02292001_0_P_무배당새로담는건강재해골절특약B(해약환급금미지급형Ⅱ).pdf,downloaded,314549.0,0,features\policy_graph_rag\data\policy_pdfs\R02292001_0_P_무배당새로담는건강재해골절특약B(해약환급금미지급형Ⅱ).pdf
main,R02315001,R02315,무배당새로담는건강재해골절특약G(해약환급금미지급형Ⅱ),20260401,99991231,N,4.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02315001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02315001_0_P_무배당새로담는건강재해골절특약G(해약환급금미지급형Ⅱ).pdf,downloaded,314549.0,0,features\policy_graph_rag\data\policy_pdfs\R02315001_0_P_무배당새로담는건강재해골절특약G(해약환급금미지급형Ⅱ).pdf
main,R02293001,R02293,무배당새로담는건강재해수술특약B(해약환급금미지급형Ⅱ),20260401,99991231,N,4.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02293001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02293001_0_P_무배당새로담는건강재해수술특약B(해약환급금미지급형Ⅱ).pdf,downloaded,291790.0,0,features\policy_graph_rag\data\policy_pdfs\R02293001_0_P_무배당새로담는건강재해수술특약B(해약환급금미지급형Ⅱ).pdf
main,R02316001,R02316,무배당새로담는건강재해수술특약G(해약환급금미지급형Ⅱ),20260401,99991231,N,4.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02316001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02316001_0_P_무배당새로담는건강재해수술특약G(해약환급금미지급형Ⅱ).pdf,downloaded,291790.0,0,features\policy_graph_rag\data\policy_pdfs\R02316001_0_P_무배당새로담는건강재해수술특약G(해약환급금미지급형Ⅱ).pdf
main,R01814002,R01814,무배당새로담는건강재해장해보장특약B(해약환급금미지급형Ⅱ),20260101,99991231,N,4.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01814002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01814002_1_P_무배당새로담는건강재해장해보장특약B(해약환급금미지급형Ⅱ).pdf,downloaded,868905.0,1,features\policy_graph_rag\data\policy_pdfs\R01814002_1_P_무배당새로담는건강재해장해보장특약B(해약환급금미지급형Ⅱ).pdf
main,R01912002,R01912,무배당새로담는건강재해장해보장특약G(해약환급금미지급형Ⅱ),20260101,99991231,N,4.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01912002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01912002_1_P_무배당새로담는건강재해장해보장특약G(해약환급금미지급형Ⅱ).pdf,downloaded,868905.0,1,features\policy_graph_rag\data\policy_pdfs\R01912002_1_P_무배당새로담는건강재해장해보장특약G(해약환급금미지급형Ⅱ).pdf
main,R01816002,R01816,무배당새로담는건강종합병원입원특약(스텝체증형)B(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01816002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01816002_1_P_무배당새로담는건강종합병원입원특약(스텝체증형)B(해약환급금미지급형Ⅱ).pdf,downloaded,372613.0,1,features\policy_graph_rag\data\policy_pdfs\R01816002_1_P_무배당새로담는건강종합병원입원특약(스텝체증형)B(해약환급금미지급형Ⅱ).pdf
main,R01914002,R01914,무배당새로담는건강종합병원입원특약(스텝체증형)G(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01914002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01914002_1_P_무배당새로담는건강종합병원입원특약(스텝체증형)G(해약환급금미지급형Ⅱ).pdf,downloaded,380511.0,1,features\policy_graph_rag\data\policy_pdfs\R01914002_1_P_무배당새로담는건강종합병원입원특약(스텝체증형)G(해약환급금미지급형Ⅱ).pdf
main,R01815002,R01815,무배당새로담는건강종합병원입원특약B(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01815002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01815002_1_P_무배당새로담는건강종합병원입원특약B(해약환급금미지급형Ⅱ).pdf,downloaded,344092.0,1,features\policy_graph_rag\data\policy_pdfs\R01815002_1_P_무배당새로담는건강종합병원입원특약B(해약환급금미지급형Ⅱ).pdf
main,R01913002,R01913,무배당새로담는건강종합병원입원특약G(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01913002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01913002_1_P_무배당새로담는건강종합병원입원특약G(해약환급금미지급형Ⅱ).pdf,downloaded,349281.0,1,features\policy_graph_rag\data\policy_pdfs\R01913002_1_P_무배당새로담는건강종합병원입원특약G(해약환급금미지급형Ⅱ).pdf
main,R01771003,R01771,무배당새로담는건강종합병원질병수술특약Ⅱ(특정4대질병제외)B(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01771003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01771003_0_P_무배당새로담는건강종합병원질병수술특약Ⅱ(특정4대질병제외)B(해약환급금미지급형Ⅱ).pdf,downloaded,340828.0,0,features\policy_graph_rag\data\policy_pdfs\R01771003_0_P_무배당새로담는건강종합병원질병수술특약Ⅱ(특정4대질병제외)B(해약환급금미지급형Ⅱ).pdf
main,R01869003,R01869,무배당새로담는건강종합병원질병수술특약Ⅱ(특정4대질병제외)G(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01869003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01869003_0_P_무배당새로담는건강종합병원질병수술특약Ⅱ(특정4대질병제외)G(해약환급금미지급형Ⅱ).pdf,downloaded,342673.0,0,features\policy_graph_rag\data\policy_pdfs\R01869003_0_P_무배당새로담는건강종합병원질병수술특약Ⅱ(특정4대질병제외)G(해약환급금미지급형Ⅱ).pdf
main,R01747002,R01747,무배당새로담는건강중증뇌경색증진단특약B(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01747002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01747002_1_P_무배당새로담는건강중증뇌경색증진단특약B(해약환급금미지급형Ⅱ).pdf,downloaded,310707.0,1,features\policy_graph_rag\data\policy_pdfs\R01747002_1_P_무배당새로담는건강중증뇌경색증진단특약B(해약환급금미지급형Ⅱ).pdf
